id          ,viewCount  ,likeCount ,commentCount
vo1BzyBwZ1E ,8184092    ,   125457 ,        7031
O_aXrxyoiVE ,328257     ,     2431 ,          78
pmlzdeZuAk8 ,626224     ,    10848 ,        1194
zd4EIXDjEJ4 ,379648     ,     1524 ,          43
bPu8KuBM5xk ,927066     ,     5499 ,         171
Q321mHcuhrc ,272053     ,     2132 ,         139
6tT2PIVk2qs ,865146     ,    14595 ,         495
sfl-IX0xNuc ,2355977    ,    12318 ,         758
xHBdlBF51oo ,1155472    ,    10651 ,        1739
HzgFSPIWmAY ,180940     ,     1629 ,         102
1l2-C3nCD8M ,358115     ,     2376 ,         150
Z3XWvfZYQSY ,22038153   ,   314602 ,         947
JI9F0y4V-38 ,121850     ,     3072 ,         381
haI-j4y8pXE ,1566084    ,    21485 ,        1289
5Vwb3kPwGn4 ,9450426    ,    41127 ,        2698
N5opf9VTD8E ,713253     ,     2072 ,         296
z5bLZtf37nI ,239929     ,     6916 ,         284
mVRtAOxniUM ,254725     ,     3093 ,          94
UagA3NO3NIg ,217137     ,     5619 ,         140
lViXjvP9o7A ,34652      ,      584 ,          30
KZOYq1pJddM ,238976     ,     2258 ,          71
F9lOSD86kC4 ,91650      ,      487 ,          12
tXpNJK5abK4 ,70987      ,     1714 ,          60
c6yOxWf3A6g ,2176306    ,    34923 ,         631
W1JvoHNJvoU ,410119     ,     7474 ,         167
e0t9RpSje7w ,13250927   ,   195537 ,        7514
WdLgVY58rgI ,154268     ,     3662 ,         137
XCaiQYVEut4 ,998901     ,    19579 ,         731
At4T3Ujv4xk ,4545276    ,    39008 ,        1996
wH1vganxUok ,57212      ,      315 ,         103
sQjbitmg-m8 ,58209      ,     1061 ,          39
ezHvel4lnvY ,36020      ,      321 ,           8
ki35Tnm4UQ4 ,216274     ,     2002 ,          65
9-KWhNQeaHY ,67057      ,      642 ,          34
aoQA2-lxU6I ,326071     ,     2406 ,          97
a38tzHDU0A4 ,9550507    ,    22916 ,         395
sbUWXFQU6cg ,973292     ,     5950 ,         117
Rkxs74KGdqo ,230065     ,     2174 ,          68
nOXcz2asRXo ,272394     ,     2142 ,          53
ZDXsQPTEguY ,394261     ,     3383 ,         123
9ORMZJ4rK9s ,91241      ,      775 ,          16
7P3ayy_6je4 ,116916     ,      892 ,          25
XTHN5L4RvhU ,67086      ,      299 ,           5
dCiqXcecepc ,425325     ,     5417 ,          83
MKSaPNU0p0g ,4424105    ,    18516 ,         532
Rg-Olo6Jk7g ,26193      ,      304 ,          17
4PFjWTusngo ,65929      ,      433 ,          34
Sg4hFC9rrzI ,8801650    ,    55257 ,         822
VQdkz5W00OU ,42563      ,      306 ,          15
Bxdn1x2a8dI ,3183775    ,    14723 ,         472
mHj5iA6PPkU ,176318     ,     1154 ,          55
tqX7m_TBYww ,227646     ,     2161 ,         145
1kB6hQ1vjkE ,341550     ,     3116 ,          89
wTdT_XPDwGw ,19183      ,      371 ,          18
ZtasaWN6WaU ,377344     ,     3536 ,          78
7B0RpmEMPWQ ,59305      ,      545 ,          23
wjb8-xRXSZ4 ,363441     ,     2420 ,          51
LtiC7ySUkqw ,281046     ,     2105 ,          46
ZGwvgkmQhh8 ,2415165    ,    18182 ,         229
wnkyDsB7Yrs ,1249375    ,    11077 ,         152
RbN1h8NON2k ,225497     ,     2096 ,          53
mRrttl7fBXQ ,10129282   ,    41605 ,         470
C5cTZpxgxbo ,10139      ,      134 ,           3
SkUKT7DR8J0 ,51972      ,      212 ,          17
Kv5tGx4B8TQ ,251988     ,      865 ,          26
semBQWM2yCQ ,2147492    ,     8488 ,         139
2crhHjb6cnU ,2592131    ,     6988 ,         168
xnHOjiZq-ks ,3399785    ,    12610 ,         298
CD2Gu7QnTlI ,17536906   ,    74913 ,        1204
D4QuLUvugB8 ,16846      ,      159 ,          26
m72JJKO8QKc ,30422      ,      443 ,           5
wseUDOw0Dqw ,2334950    ,     8973 ,         124
phIM4-okihQ ,2414302    ,     7447 ,         106
DMRTbx7Nzh4 ,409889     ,     3746 ,         114
z6EchXyieos ,40977751   ,   569693 ,        9937
_d4zSb3OR7g ,315420     ,     3889 ,          88
tPaaZhnwvlo ,7406865    ,    32128 ,         388
BIt4snheQD4 ,2459352    ,     8186 ,         212
mR7Nu-1BkNs ,6076641    ,     6765 ,         133
q2WDDAwbQu0 ,9514       ,      138 ,           8
aqKtMw4CZ9o ,1914990    ,    28304 ,         764
MFkqGTkLv94 ,4787116    ,    53326 ,        3389
dFXoqL7uolg ,77869      ,     2870 ,          31
udlGOiilDSY ,740986     ,    19711 ,        1072
CyFxPZUiJMI ,16145980   ,    39570 ,        1989
rcUkEx9crP4 ,36944      ,     1813 ,          71
dKKUlEwQAXQ ,1643099    ,    87069 ,         920
NE01spyb7gI ,5536       ,      100 ,          14
cIUsNJa2tag ,5779       ,      278 ,          17
t0LSkX46dS4 ,2384746    ,    32522 ,        3312
NYich4ntjs8 ,65488      ,      938 ,          35
TJpEMxoUA8I ,546071     ,     9766 ,         639
XIP2FPelYfo ,28363794   ,   526093 ,       12749
yZdoHPnLI-c ,16831      ,      538 ,          24
ufwrqobbkwQ ,26133      ,      619 ,          54
ZT96aDfttok ,40426      ,      389 ,          29
czeKhwfN3vI ,34         ,        0 ,           0
iN_ff5HnkEc ,571        ,       44 ,           1
C7mlPWYK7cA ,67026      ,     3035 ,          27
_qIjey2Bx_M ,18554220   ,   186081 ,        4114
v0WgQwLylmI ,103379     ,        0 ,            
7HEPRZuRWvc ,6013995    ,    16912 ,         612
WSno2NNe2fY ,15735      ,      518 ,          48
0adWdQXpAXg ,600389     ,        0 ,            
V2ARE3jcmYc ,3786       ,      180 ,           3
D_rawhD7hB4 ,2091       ,       82 ,           1
rVFnNBMJRRc ,14519      ,      468 ,          20
DbH0_xqR26c ,5684947    ,    85820 ,        1670
Thks8Q2_dUk ,5203       ,        0 ,            
bkVN9mj-oK4 ,23         ,        2 ,           0
heTu_u8WqTY ,30593654   ,    99936 ,            
xtLrD-1UxVk ,4298608    ,   247802 ,         680
YQ9wJ6IAceo ,3687       ,      190 ,           4
yrRVPXwp3WE ,5279       ,      171 ,          11
pJG9UpG7MsA ,24745      ,      547 ,          31
o8k6y6F3Gvk ,5234       ,      141 ,           2
J0goZvpxlO4 ,81134      ,     1969 ,          56
-AcSPHnPCI0 ,5190       ,      120 ,           3
dgBq6dpKZoI ,34         ,        2 ,            
RieDG0btT9A ,118        ,        1 ,           0
taLUavKkIso ,21193      ,      768 ,          56
Us9PFpcz7PQ ,5          ,        2 ,           0
__Om7caZEb8 ,1325       ,      115 ,           4
UySYIwbEJsE ,24543      ,     1519 ,          11
PU3MTfWXQt4 ,647692     ,     4682 ,          87
HK07CSKNvMM ,12017      ,      648 ,           5
CrfnRV1PGvg ,2361       ,        0 ,            
yY-UsnYLO5o ,2319788    ,   129322 ,         473
-1BR51VUPlc ,4024       ,       98 ,          11
OL0PRi9M-p8 ,26484282   ,   730333 ,         617
XM3LkMVFnlo ,2010962    ,   316603 ,        1768
UOpGItD9km0 ,19088838   ,  2408581 ,       15038
5dNN0KxIGqM ,1812407    ,    35567 ,         657
YGICTsTiofI ,4082595    ,   319129 ,        1129
09F2nwcWywc ,2891815    ,   195145 ,        1362
vvoa-1DCL5s ,8494261    ,    80982 ,        2012
i7Sr5sxaBOA ,1289213    ,    18783 ,         391
do7psVA1K3g ,9345718    ,   844704 ,       12154
4HrJIKOvfNA ,19585      ,     1290 ,         330
v9WSjE3tIkg ,48407626   ,  1463928 ,       27403
bPA48tHF5Qw ,1409142    ,   207513 ,        1777
KO4BuK8a9Ag ,3958330    ,   210396 ,        9727
utPvHoiaznA ,2583742    ,   169106 ,        1134
_cEgrI4Vmcg ,9597348    ,   130418 ,        3020
_6mqohghnTg ,2015138    ,    53379 ,        1968
YWvaf381kG0 ,623956     ,    18990 ,        1236
liCl9zXPEG8 ,823315     ,    46073 ,         985
srRJr4wqVNc ,537929     ,    71743 ,         137
kCZ-RLikEtw ,756128     ,    41908 ,        2734
Cwj29f_kJEc ,212619     ,    28022 ,         101
7NsIk1zEvVY ,341149     ,    22817 ,         934
RwLdoP4kBXo ,6499292    ,   523345 ,        2156
39Xh3FCT7rU ,1487706    ,    15047 ,         346
eNu37i27NYQ ,392041     ,    13245 ,         599
Ks-weY5uwzA ,1362350    ,    17228 ,         456
DJgremJpl0I ,111660144  ,  5448131 ,       37200
ahRvaBX57J8 ,1619192    ,   194745 ,         591
i5pBVu8KGsc ,5737897    ,   144496 ,        3041
1CJDipbvTHc ,4115061    ,    67291 ,       20717
z0bxui51Pc8 ,735562     ,    82804 ,         735
2ZueKwJ5eZ8 ,1794599    ,   239127 ,        2027
9JiYIzUyLUE ,976328     ,    21246 ,         670
c7kDE4-nWFU ,2019606    ,   111580 ,        1092
yvgjJKd8Ahk ,344781     ,    12939 ,         494
RUVKUCRz9IY ,1940294    ,   171508 ,         662
lMCOKYpVDhY ,1661084    ,    38611 ,        1940
R5mFbOtHqsw ,8124503    ,   305838 ,        2894
ZoXqb8Ddhtw ,14602327   ,  1137999 ,        9241
u2vXwvtp_Vk ,4881348    ,    33074 ,        1808
fb_yUFffAg4 ,3628794    ,    46258 ,         797
ZTysQpuzuoI ,27505      ,      985 ,          17
l2bRdwx_MCM ,3676088    ,   311241 ,     1238745
73xz52Gpuec ,3140260    ,    92927 ,        8847
3oYzJGFW6Iw ,5087313    ,   101117 ,        4710
ksERdnYpQaA ,66806      ,     5712 ,          54
kKmRXatSHj4 ,8278148    ,   147560 ,        1727
qdKcRU2KXDM ,5061588    ,   370117 ,        2042
dBxOYE2j55U ,126391295  , 25554684 ,      292047
8sBqr6XSB0E ,4897311    ,    97472 ,        1534
C5kIQ9zpjRI ,265214950  ,  6554187 ,       24223
DFwHL6W9xDE ,33717      ,      884 ,          31
A_WzVVndUCY ,280876     ,     3338 ,         103
7I_kWJ44UXU ,97538      ,     2459 ,          58
XsMFJT-Vna4 ,19274      ,     1439 ,         233
L72G8TLtTCk ,13100613   ,   168444 ,        9493
e_ofen9SDeM ,360927     ,     6046 ,         490
PB86pd_VRgc ,53965      ,     1525 ,          47
dCJg9PLxo5M ,349867     ,     5510 ,         153
vgLco8K7Ki4 ,45625      ,      812 ,          28
_RPiG5wVszY ,98992      ,     4432 ,         425
jEo-ykjmHgg ,9093009    ,   132647 ,        5202
w8epE6kI1hg ,9274       ,      179 ,            
aDoanNM7O_s ,4376406    ,    69843 ,        3228
XN8dIQ6vptc ,752801     ,    18109 ,         521
5apOslP4xrM ,30409      ,     1255 ,         218
GVI9aY9gVsw ,3543       ,       62 ,           5
h34zjOkBHtY ,1038372    ,    32019 ,        4625
tWfUw37Qk10 ,180220     ,     3634 ,          98
nAgXR-Z9vFM ,56995      ,     3392 ,         268
WoAzzghXtEw ,88110      ,     1581 ,         191
RW0zZOPR0ao ,21320      ,      206 ,          17
ZeiMhUlipTk ,627436     ,    19919 ,        1018
OZtum6FgoE8 ,226465     ,     7815 ,         466
d1hWvGRT720 ,121196     ,     2318 ,         151
g_1oiJqE3OI ,7208885    ,    39359 ,        2999
i5ezTCiwwyg ,1455027    ,    26192 ,         732
E8Hd8ErQN8c ,7907       ,      746 ,          73
ku8nXNCgOGI ,146831     ,     3422 ,         261
swoH636CmQY ,3707081    ,    68085 ,        1832
x6FxcmU4qe8 ,138053     ,      127 ,          17
9BUrNe3Vhtk ,4629014    ,   443680 ,        7405
y0ah6QZpI3M ,9823486    ,    52801 ,        4584
NCN8b1MvBGU ,204438     ,    10662 ,         382
c3uWqki4Tyg ,963844     ,    13037 ,         329
DlFkfOqtgR8 ,1098545    ,   110566 ,        3260
KThKuR4k3FU ,71719      ,     3589 ,         206
1GMgT3fi_S8 ,125818     ,     3596 ,         168
StaBqNuT_YY ,653467     ,     5854 ,         531
Lqd0R3T0YPk ,5719       ,      144 ,          20
WPAYI1WD4Dw ,20912      ,     1999 ,         221
x8-GyWpRRB4 ,177653     ,     2018 ,          81
MDqxBGL738U ,940412     ,    13317 ,         633
kcrOjs24qOQ ,18948      ,      392 ,          10
GXdVPLj_pIk ,5250128    ,    96553 ,        4518
smE69BTB7Mc ,235353     ,     8781 ,         179
xE29z4hztbs ,79094      ,       23 ,           1
xZHjTqJSSak ,460872     ,    21694 ,        2084
f-K_XbCLtVk ,379098     ,    15370 ,         268
8gAf4rLJxGg ,214160     ,     2867 ,          99
CD31omQrRUw ,27710      ,      932 ,          11
t705_V-RDcQ ,3478902    ,    32255 ,         482
1myO5e8hWok ,8064       ,       94 ,           0
peVmRbfPm7Y ,1850215    ,     7746 ,         242
1kauQED1QIc ,966232     ,    11195 ,         866
bUJWbx7tAD0 ,2173       ,       32 ,           4
5zH-YEvyztA ,3728530    ,    50140 ,         710
IbEwdbqOny4 ,166237     ,     6907 ,         150
x3Pkadgw0aQ ,256124     ,     3753 ,            
qRv7G7WpOoU ,22971877   ,   641291 ,       32946
hJPDsWaK0BQ ,2310606    ,    48108 ,        2979
F9HxOZy40Y4 ,372080     ,     2417 ,        2223
m5ME9Swo0_8 ,158103     ,     6572 ,         334
88VRXgheKcA ,289961     ,     1486 ,          67
sRbN53M-NOU ,1516459    ,     9404 ,         332
h70kgLV2_Vg ,2402413    ,    42525 ,        1641
1a-oj70PFqc ,92241      ,     3461 ,         287
c8KyQuxI0DI ,3          ,        0 ,           0
FP6AN1hQ6B4 ,5120471    ,    73606 ,        3191
WGKCRZlBuis ,1775       ,        7 ,           6
s3GMCJbrMGA ,2419790    ,    13338 ,         683
1t2CdeGhl6I ,2325       ,       39 ,           0
6jRmYAFv0nE ,30         ,       11 ,           0
0swFQfelM-U ,2807687    ,     9243 ,         164
S4PzkuR8okc ,1436158    ,     8416 ,         418
NtB-HiXer6I ,4510       ,      181 ,           5
3BguPZGavSM ,3349       ,      149 ,           4
8K48-gwxTBw ,1007278    ,    13511 ,        2675
CzCl2pLir4M ,219154     ,     1364 ,         169
yKP7jQknGjs ,28406566   ,   225084 ,        5447
CmZ1tN-q63A ,578658     ,     4905 ,          53
QDo_c08fmWQ ,4          ,        0 ,           0
r4sqCSQZH9Q ,5170097    ,   273868 ,        2874
MGF9d6AUWWY ,1515       ,       23 ,           0
TJYh4gVEWOU ,91         ,        1 ,           0
KAqaURbtyIs ,3363       ,       78 ,           0
TUxE5_QcMsw ,177079     ,     1480 ,          69
yJcEpj1rIeg ,27046      ,      257 ,           4
6QX-mRBgr_U ,944296     ,    10486 ,         293
q01cL3MURiM ,7622       ,      250 ,           2
czjoL0kNGi0 ,17         ,        4 ,           0
_SzNlD6SaHY ,254        ,       15 ,           3
zC8Diqy_jNg ,1452       ,        0 ,            
Bcbss3HSqNQ ,2518       ,       53 ,           1
1L_enPWf_jA ,11205      ,      277 ,           3
5efFAchHZSs ,62004      ,     1195 ,          10
IvLCX8H0FWY ,282        ,        5 ,           0
dgTgBzUO_Ig ,11563492   ,   689758 ,           0
LF9Dl5gV6gE ,20024      ,      195 ,          10
lc0DNg3Sse0 ,2611       ,       23 ,           0
u1tX6n5GbK8 ,1544       ,       17 ,           2
ZlUevdMLbhs ,62243      ,      861 ,          95
MrY3je1gMMo ,925886     ,     6335 ,         415
qnE78Jqb2Ao ,235313     ,     2262 ,          34
8J2OqNMWzbU ,59556      ,      492 ,          12
pgU-cI-9qMU ,19569      ,      246 ,          30
TrksXthaMz8 ,84043      ,     1781 ,          88
wM0ZHwXHAjo ,165946     ,     2571 ,          96
ZiGE3-L4vyg ,3736586    ,    52265 ,        1242
VvZTkrPmfNc ,33980      ,      456 ,          26
PcKXjFCC2f0 ,800425     ,    12400 ,        1124
XncCmmGSGNI ,207790     ,     3497 ,         107
NZMJx2UHyHE ,365595     ,    24622 ,          54
UTp5U7MgTiw ,1017808    ,    11801 ,         741
bMJaMy-0ChA ,252240     ,    10919 ,        1087
M8kJ0_sFSBI ,6315473    ,    28386 ,         517
y_bwKW6V1lw ,195412379  ,  1385809 ,       27401
IQhWz82mozw ,1567300    ,    20110 ,         649
FN6Z8UgVOuw ,2588845    ,    20645 ,         517
hZL7ZejA5VQ ,700867     ,     7712 ,         234
1qEXwbROVoE ,29417      ,      616 ,          78
0AuY1h6XEts ,33445      ,     1130 ,          39
_T6CV2brjnw ,68103      ,      695 ,          40
9vMk3s72bL4 ,58028      ,     1069 ,          42
5EE8m8mmq1k ,7304440    ,   282093 ,        9166
W4sYQLEpJnA ,72556      ,      792 ,         144
YPrm_5u-9HM ,711559     ,     4602 ,         232
LdGZFfzHtCM ,117483     ,     2504 ,         170
xa6-65mpHBY ,407356     ,     5811 ,         218
rATcVf2FGyk ,262836     ,     2548 ,          86
aAUmOImAPX8 ,78667      ,     1887 ,         145
QB69Pwl6GI8 ,1360428    ,    15400 ,         686
a9LN7EwU4lg ,63618      ,     1590 ,         232
I336BVXyBDw ,232184     ,     6012 ,         293
ksJFLPDG22o ,3272366    ,    52848 ,        3028
rLSRoK1kRus ,91414      ,     2957 ,         365
72bdKuAZy2o ,1251879    ,     9932 ,         517
D4qHj4rfX90 ,24965      ,     1145 ,         100
JNXSJgShy_w ,223446     ,     3755 ,         392
xmD9QM8wGIg ,3301455    ,    28926 ,        1593
xJZlhECK0Ps ,4376040    ,   204049 ,       23584
T2rh0ujE5us ,229934     ,     2169 ,         143
uKO_MCUhnV0 ,80932      ,     2122 ,         401
yNyquK5Utfo ,1709775    ,   104772 ,          87
a3dvzbwOcJE ,59094      ,     1074 ,          74
UhGsgjkbqEI ,183257     ,     5928 ,         235
zp9p24-o3-Y ,296883     ,     2915 ,         128
Kr8sJ4yJyts ,1464933    ,    20760 ,         338
1A0gMdZiSdE ,26158      ,      468 ,          86
qjJpX0lmpEs ,90122      ,     1420 ,          42
N_dwNaWqPFk ,1259440    ,     7038 ,         255
NX7QNWEGcNI ,127529038  ,   902554 ,       56012
6zkhxeU_WqI ,11291399   ,   270643 ,        9148
8BUwEu0aZZ4 ,2648320    ,    58059 ,        2393
sjcG2LBjgZE ,7723409    ,    59081 ,        2039
7cBWJBwynnM ,12869289   ,   202544 ,        5108
LvF_g1armUM ,21322      ,      332 ,          10
2vfoyY9lshI ,8834555    ,    68418 ,        2184
9Vc8J339BkE ,8621087    ,    46367 ,        2095
fO0oKBKlra8 ,4196873    ,    68487 ,        1055
xaswswfwaWo ,30426985   ,   328607 ,       13029
oIJ5m1_6E24 ,6708414    ,    64446 ,        1254
5Kh4Z5jPqTg ,3069206    ,    33801 ,         514
19V69XuCOiw ,5208041    ,    55776 ,        2444
AdjcSD5iOMI ,38347469   ,  2129775 ,       34253
Vu_PpeLRx3c ,72150413   ,  1353597 ,       47547
DQFIN-0CBlk ,320759     ,     6706 ,         240
WDexGU_F7uA ,2267412    ,    50113 ,        1254
Jqm5iGKD1L8 ,3246544    ,    33447 ,         705
sRbvkPqBnTg ,22636727   ,   485992 ,       10839
24lC1HhVwrc ,582086     ,    32612 ,        1314
YExFY2k4Of8 ,821422     ,     9997 ,         161
wEziMRhIEpo ,25269543   ,   490395 ,       14524
zdl3yUaJ25o ,12799980   ,   305057 ,        4859
QHqAVaQqQWQ ,15510617   ,   231527 ,        7915
wTsMHYcrw-Y ,15919040   ,   115621 ,        2279
4LKW_fas9mM ,603352     ,     7766 ,         355
lw0myT99ro4 ,98415182   ,   810372 ,       21833
5CGCsxy76a8 ,169747     ,     5133 ,         463
meNbxDqfHX8 ,3659392    ,    38130 ,         476
O2dYEB8hZxA ,1331341    ,    15462 ,         558
E19naXfWevk ,2572453    ,    33175 ,         355
k2aOZW-692A ,86794824   ,  1190847 ,       32178
cCfFWY8c-eA ,1111935    ,    13339 ,          98
Oal9EDvV8s4 ,30968883   ,   364343 ,       30897
e-PsQO5Hqbc ,205449     ,     6894 ,         388
LVILaXvspcU ,8420189    ,    62659 ,        1789
x75FoBGQxTc ,4559885    ,    80160 ,        2369
caxLXUUt8h4 ,7361572    ,   167912 ,        6689
OFFhkkil0sE ,4885740    ,    57033 ,        2089
cEmhH5nPzhk ,139127778  ,  8400230 ,       11312
cUlHLX1ksFQ ,278341     ,    15858 ,          78
tlHTKdcQBRM ,104580     ,     2027 ,          95
ZhbSkGo_EnI ,719024     ,    42764 ,         177
1wkyN5fuxeo ,5054414    ,    46254 ,        3349
jXCqAa0PYpg ,5222585    ,    52291 ,        1929
NlD6udREoug ,70085402   ,  1838651 ,        8524
O3jyagXUuAI ,3008628    ,    27419 ,         404
fgUhpuz6LB8 ,585514     ,     7549 ,         994
qLU2CUrHf94 ,10718883   ,   562937 ,        9181
6zfRFfwNWtk ,12294135   ,   246580 ,       12213
3jS_yEK8qVI ,192356232  ,  4863382 ,      142394
zwgaTYOx0RI ,28893819   ,   491082 ,       12771
IsXoVuVY-j8 ,2792339    ,    91851 ,        4311
xDX8OL4PFWM ,13695      ,        5 ,           2
0iy3HPxBFQY ,24008011   ,   677839 ,       16087
V5O2wszp6Ow ,3778959    ,    11112 ,         184
